CookerStat, GenerateAssetRegistry=0.037942, Initialize=0.182875, RunGuid=RunIDE7D45B4D4DD51994C944F285A3F5B9F6
SavePackageTransactionId55A4AD9D463EB509CA8854AF09992D7C_0, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/EnemySpawner.uasset, AutoPackageBackupDelegate=13.487473, FlushAsyncLoading=0.011194, FlushStreamingFunc=0.062827, BlockTillAllRequestsFinished=0.006530, ResetLoadersForSaveUnMarkAllObjects=25.038298, TagPackageExports=2.343442, BeginCacheForCookedPlatformData=0.008088, SerializeImports=3.260292, GatherLocalizableTextData=1.943178, MarkNames=0.024259, SerializeSummary=21.800709, SerializeNames=0.132803, SerializeGatherableTextData=0.009019, BuildExportMap=0.290480, SortExportsNonSeekfree=0.343353, SortExportsSeekfreeConstructor=0.550482, SortExportsSeekfreeInner=5.682736, SortExportsSeekfree=0.013061, BuildDependencyMap=0.292346, SerializeImportMap=0.010885, SerializeExportMap=0.011820, SerializeDependencyMap=0.007153, SerializeStringAssetReferenceMap=0.003733, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.398092, SerializeExports=1.806643, SerializeBulkData=0.020836, MoveFile=0.917785, UnaccountedTime=3.085505, RunGuid=RunIDE7D45B4D4DD51994C944F285A3F5B9F6
SavePackageTransactionId55A4AD9D463EB509CA8854AF09992D7C_11, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/TwinStickMode.uasset, AutoPackageBackupDelegate=1.943797, FlushAsyncLoading=0.005290, FlushStreamingFunc=0.095788, BlockTillAllRequestsFinished=0.006843, ResetLoadersForSaveUnMarkAllObjects=0.152394, TagPackageExports=5.111102, BeginCacheForCookedPlatformData=0.009641, SerializeImports=6.426353, GatherLocalizableTextData=5.175479, MarkNames=0.060648, SerializeSummary=0.021461, SerializeNames=0.272751, SerializeGatherableTextData=0.020839, BuildExportMap=0.162344, SortExportsNonSeekfree=0.504144, SortExportsSeekfreeConstructor=0.067800, SortExportsSeekfreeInner=9.355113, SortExportsSeekfree=0.007153, BuildDependencyMap=0.051942, SerializeImportMap=0.017416, SerializeExportMap=0.030167, SerializeDependencyMap=0.005599, SerializeStringAssetReferenceMap=0.001866, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.947949, SerializeExports=8.878962, SerializeBulkData=0.008397, MoveFile=1.227237, UnaccountedTime=0.916231, RunGuid=RunIDE7D45B4D4DD51994C944F285A3F5B9F6
SavePackageTransactionId55A4AD9D463EB509CA8854AF09992D7C_12, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/TwinStickMode.uasset, AutoPackageBackupDelegate=3.447521, FlushAsyncLoading=0.008706, FlushStreamingFunc=0.066556, BlockTillAllRequestsFinished=0.005290, ResetLoadersForSaveUnMarkAllObjects=0.194069, TagPackageExports=7.680956, BeginCacheForCookedPlatformData=0.008088, SerializeImports=8.358955, GatherLocalizableTextData=4.686575, MarkNames=0.060648, SerializeSummary=0.015240, SerializeNames=0.276797, SerializeGatherableTextData=0.020836, BuildExportMap=0.158302, SortExportsNonSeekfree=0.478331, SortExportsSeekfreeConstructor=0.065003, SortExportsSeekfreeInner=13.028111, SortExportsSeekfree=0.014309, BuildDependencyMap=0.064999, SerializeImportMap=0.017416, SerializeExportMap=0.029858, SerializeDependencyMap=0.005908, SerializeStringAssetReferenceMap=0.001553, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.674266, SerializeExports=9.582769, SerializeBulkData=0.011507, MoveFile=1.690328, UnaccountedTime=1.758125, RunGuid=RunIDE7D45B4D4DD51994C944F285A3F5B9F6
SavePackageTransactionId55A4AD9D463EB509CA8854AF09992D7C_13, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/TwinStickMode.uasset, AutoPackageBackupDelegate=2.293993, FlushAsyncLoading=0.007462, FlushStreamingFunc=0.074022, BlockTillAllRequestsFinished=0.006530, ResetLoadersForSaveUnMarkAllObjects=0.152394, TagPackageExports=6.355133, BeginCacheForCookedPlatformData=0.006840, SerializeImports=7.464808, GatherLocalizableTextData=4.828397, MarkNames=0.090193, SerializeSummary=0.020526, SerializeNames=0.345528, SerializeGatherableTextData=0.070289, BuildExportMap=0.256892, SortExportsNonSeekfree=0.603978, SortExportsSeekfreeConstructor=0.077441, SortExportsSeekfreeInner=16.917889, SortExportsSeekfree=0.010263, BuildDependencyMap=0.080552, SerializeImportMap=0.018973, SerializeExportMap=0.029854, SerializeDependencyMap=0.009328, SerializeStringAssetReferenceMap=0.003424, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.752326, SerializeExports=14.046352, SerializeBulkData=0.011507, MoveFile=1.189917, UnaccountedTime=1.336399, RunGuid=RunIDE7D45B4D4DD51994C944F285A3F5B9F6
SavePackageTransactionId55A4AD9D463EB509CA8854AF09992D7C_14, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/EnemySpawner.uasset, AutoPackageBackupDelegate=2.443589, FlushAsyncLoading=0.006218, FlushStreamingFunc=0.057537, BlockTillAllRequestsFinished=0.005599, ResetLoadersForSaveUnMarkAllObjects=0.135910, TagPackageExports=5.706370, BeginCacheForCookedPlatformData=0.005286, SerializeImports=4.364062, GatherLocalizableTextData=4.090373, MarkNames=0.068735, SerializeSummary=0.018347, SerializeNames=0.199355, SerializeGatherableTextData=0.166390, BuildExportMap=0.237301, SortExportsNonSeekfree=0.583760, SortExportsSeekfreeConstructor=0.100765, SortExportsSeekfreeInner=10.653883, SortExportsSeekfree=0.008706, BuildDependencyMap=0.043232, SerializeImportMap=0.018038, SerializeExportMap=0.032347, SerializeDependencyMap=0.005599, SerializeStringAssetReferenceMap=0.001866, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.511296, SerializeExports=5.181387, SerializeBulkData=0.008088, MoveFile=1.767144, UnaccountedTime=1.852673, RunGuid=RunIDE7D45B4D4DD51994C944F285A3F5B9F6
SavePackageTransactionId55A4AD9D463EB509CA8854AF09992D7C_15, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/EnemySpawner.uasset, AutoPackageBackupDelegate=2.469711, FlushAsyncLoading=0.006221, FlushStreamingFunc=0.065621, BlockTillAllRequestsFinished=0.005599, ResetLoadersForSaveUnMarkAllObjects=0.157680, TagPackageExports=5.264118, BeginCacheForCookedPlatformData=0.004664, SerializeImports=5.980056, GatherLocalizableTextData=3.979035, MarkNames=0.034522, SerializeSummary=0.014305, SerializeNames=0.130933, SerializeGatherableTextData=0.162970, BuildExportMap=0.155192, SortExportsNonSeekfree=0.430126, SortExportsSeekfreeConstructor=0.057533, SortExportsSeekfreeInner=7.934433, SortExportsSeekfree=0.006218, BuildDependencyMap=0.048209, SerializeImportMap=0.016484, SerializeExportMap=0.027992, SerializeDependencyMap=0.005595, SerializeStringAssetReferenceMap=0.001557, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.665866, SerializeExports=7.813137, SerializeBulkData=0.010885, MoveFile=1.209509, UnaccountedTime=0.926491, RunGuid=RunIDE7D45B4D4DD51994C944F285A3F5B9F6
SavePackageTransactionId55A4AD9D463EB509CA8854AF09992D7C_16, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/NewMap.umap, AutoPackageBackupDelegate=3.130604, FlushAsyncLoading=0.007775, FlushStreamingFunc=0.051007, BlockTillAllRequestsFinished=0.006221, ResetLoadersForSaveUnMarkAllObjects=0.181627, TagPackageExports=0.689503, BeginCacheForCookedPlatformData=0.002179, SerializeImports=1.616307, GatherLocalizableTextData=7.566817, MarkNames=0.070289, SerializeSummary=0.015862, SerializeNames=0.332776, SerializeGatherableTextData=0.013374, BuildExportMap=0.210240, SortExportsNonSeekfree=0.192516, SortExportsSeekfreeConstructor=0.064068, SortExportsSeekfreeInner=19.604683, SortExportsSeekfree=0.009019, BuildDependencyMap=0.077132, SerializeImportMap=0.020839, SerializeExportMap=0.025503, SerializeDependencyMap=0.009332, SerializeStringAssetReferenceMap=0.002485, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.691682, SerializeExports=3.236346, SerializeBulkData=0.008397, MoveFile=1.239054, UnaccountedTime=1.051206, RunGuid=RunIDE7D45B4D4DD51994C944F285A3F5B9F6
SavePackageTransactionId55A4AD9D463EB509CA8854AF09992D7C_17, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/EnemySpawner.uasset, AutoPackageBackupDelegate=2.001956, FlushAsyncLoading=0.003420, FlushStreamingFunc=0.058781, BlockTillAllRequestsFinished=0.005908, ResetLoadersForSaveUnMarkAllObjects=0.138398, TagPackageExports=4.489087, BeginCacheForCookedPlatformData=0.004042, SerializeImports=5.846634, GatherLocalizableTextData=4.275735, MarkNames=0.054426, SerializeSummary=0.015859, SerializeNames=0.132803, SerializeGatherableTextData=0.159856, BuildExportMap=0.191271, SortExportsNonSeekfree=0.431679, SortExportsSeekfreeConstructor=0.010263, SortExportsSeekfreeInner=9.472050, SortExportsSeekfree=0.008401, BuildDependencyMap=0.056289, SerializeImportMap=0.016484, SerializeExportMap=0.027679, SerializeDependencyMap=0.005599, SerializeStringAssetReferenceMap=0.001866, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.659645, SerializeExports=6.349225, SerializeBulkData=0.010885, MoveFile=1.196448, UnaccountedTime=0.986204, RunGuid=RunIDE7D45B4D4DD51994C944F285A3F5B9F6
SavePackageTransactionId55A4AD9D463EB509CA8854AF09992D7C_18, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/TwinStickMode.uasset, AutoPackageBackupDelegate=1.880977, FlushAsyncLoading=0.004973, FlushStreamingFunc=0.069045, BlockTillAllRequestsFinished=0.006843, ResetLoadersForSaveUnMarkAllObjects=0.215217, TagPackageExports=5.647589, BeginCacheForCookedPlatformData=0.005290, SerializeImports=6.612957, GatherLocalizableTextData=5.212490, MarkNames=0.101078, SerializeSummary=0.022702, SerializeNames=0.423282, SerializeGatherableTextData=0.042297, BuildExportMap=0.301987, SortExportsNonSeekfree=0.573501, SortExportsSeekfreeConstructor=0.074953, SortExportsSeekfreeInner=9.789281, SortExportsSeekfree=0.007153, BuildDependencyMap=0.052869, SerializeImportMap=0.016797, SerializeExportMap=0.029854, SerializeDependencyMap=0.005912, SerializeStringAssetReferenceMap=0.001866, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.726823, SerializeExports=9.749782, SerializeBulkData=0.007775, MoveFile=1.472935, UnaccountedTime=1.107808, RunGuid=RunIDE7D45B4D4DD51994C944F285A3F5B9F6
SavePackageTransactionId55A4AD9D463EB509CA8854AF09992D7C_19, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/TwinStickMode.uasset, AutoPackageBackupDelegate=2.810579, FlushAsyncLoading=0.008397, FlushStreamingFunc=0.060648, BlockTillAllRequestsFinished=0.006218, ResetLoadersForSaveUnMarkAllObjects=0.194691, TagPackageExports=8.261610, BeginCacheForCookedPlatformData=0.005595, SerializeImports=9.033222, GatherLocalizableTextData=5.166151, MarkNames=0.046961, SerializeSummary=0.015862, SerializeNames=0.260003, SerializeGatherableTextData=0.019591, BuildExportMap=0.164215, SortExportsNonSeekfree=0.540841, SortExportsSeekfreeConstructor=0.061888, SortExportsSeekfreeInner=14.135304, SortExportsSeekfree=0.006218, BuildDependencyMap=0.052873, SerializeImportMap=0.026748, SerializeExportMap=0.056293, SerializeDependencyMap=0.005599, SerializeStringAssetReferenceMap=0.001866, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.706609, SerializeExports=10.403831, SerializeBulkData=0.015549, MoveFile=1.550686, UnaccountedTime=1.381185, RunGuid=RunIDE7D45B4D4DD51994C944F285A3F5B9F6
SavePackageTransactionId55A4AD9D463EB509CA8854AF09992D7C_20, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/TwinStickMode.uasset, AutoPackageBackupDelegate=1.999781, FlushAsyncLoading=0.004355, FlushStreamingFunc=0.061892, BlockTillAllRequestsFinished=0.005286, ResetLoadersForSaveUnMarkAllObjects=0.143375, TagPackageExports=5.027440, BeginCacheForCookedPlatformData=0.005290, SerializeImports=5.604670, GatherLocalizableTextData=7.472582, MarkNames=0.084594, SerializeSummary=0.019282, SerializeNames=0.346776, SerializeGatherableTextData=0.020836, BuildExportMap=0.166077, SortExportsNonSeekfree=0.589050, SortExportsSeekfreeConstructor=0.098899, SortExportsSeekfreeInner=12.217629, SortExportsSeekfree=0.017416, BuildDependencyMap=0.106677, SerializeImportMap=0.017729, SerializeExportMap=0.029236, SerializeDependencyMap=0.007465, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.878908, SerializeExports=7.571172, SerializeBulkData=0.010885, MoveFile=1.267355, UnaccountedTime=0.951685, RunGuid=RunIDE7D45B4D4DD51994C944F285A3F5B9F6
SavePackageTransactionId55A4AD9D463EB509CA8854AF09992D7C_21, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/TwinStickMode.uasset, AutoPackageBackupDelegate=2.814312, FlushAsyncLoading=0.006218, FlushStreamingFunc=0.069980, BlockTillAllRequestsFinished=0.005908, ResetLoadersForSaveUnMarkAllObjects=0.200909, TagPackageExports=6.683555, BeginCacheForCookedPlatformData=0.005290, SerializeImports=9.362266, GatherLocalizableTextData=5.861562, MarkNames=0.062514, SerializeSummary=0.016171, SerializeNames=0.293590, SerializeGatherableTextData=0.072777, BuildExportMap=0.252537, SortExportsNonSeekfree=0.797112, SortExportsSeekfreeConstructor=0.109166, SortExportsSeekfreeInner=13.339743, SortExportsSeekfree=0.007465, BuildDependencyMap=0.053182, SerializeImportMap=0.032652, SerializeExportMap=0.047587, SerializeDependencyMap=0.006221, SerializeStringAssetReferenceMap=0.001866, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.835679, SerializeExports=9.817581, SerializeBulkData=0.023015, MoveFile=1.763102, UnaccountedTime=1.033478, RunGuid=RunIDE7D45B4D4DD51994C944F285A3F5B9F6
